Timestamp,Source_IP,Destination_IP,Protocol,Port,Bytes,Packets,Action,Event
2026-07-03 14:35:00,10.20.3.140,10.20.1.211,ICMP,445,28165,403,Allowed,Normal Traffic
2026-07-03 17:33:00,10.20.5.212,10.20.2.241,ICMP,80,9054,39,Allowed,Normal Traffic
2026-07-03 15:56:00,10.20.3.215,10.20.2.208,UDP,22,13376,13,Allowed,Web Access
2026-07-03 07:26:00,10.20.5.75,10.20.2.16,UDP,3389,13739,333,Allowed,Web Access
2026-07-03 20:37:00,10.20.2.111,10.20.2.117,TCP,22,2417,20,Allowed,Web Access
2026-07-03 11:09:00,10.20.4.11,10.20.5.240,UDP,22,6939,88,Allowed,DNS Query
2026-07-03 22:43:00,10.20.4.90,10.20.4.23,ICMP,443,30856,11,Allowed,Web Access
2026-07-03 01:08:00,10.20.1.25,10.20.4.244,TCP,80,8883,100,Allowed,DNS Query
2026-07-03 02:59:00,10.20.2.183,10.20.1.161,ICMP,22,36103,390,Allowed,Normal Traffic
2026-07-03 10:47:00,10.20.2.130,10.20.1.72,TCP,22,39268,157,Allowed,Normal Traffic
2026-07-03 18:10:00,10.20.3.127,10.20.3.125,TCP,80,25936,404,Allowed,Normal Traffic
2026-07-03 14:19:00,10.20.4.249,10.20.1.62,UDP,22,20566,237,Allowed,DNS Query
2026-07-03 12:08:00,10.20.4.18,10.20.3.145,UDP,80,27855,425,Allowed,Normal Traffic
2026-07-03 19:49:00,10.20.2.35,10.20.2.59,UDP,3389,26745,161,Allowed,Normal Traffic
2026-07-03 14:49:00,10.20.5.79,10.20.5.156,ICMP,22,685,263,Allowed,Web Access
2026-07-03 03:18:00,10.20.5.183,10.20.5.211,ICMP,22,23801,479,Allowed,Web Access
2026-07-03 03:43:00,10.20.2.167,10.20.2.37,TCP,443,14007,120,Allowed,DNS Query
2026-07-03 18:04:00,10.20.4.221,10.20.1.243,TCP,443,46696,3,Allowed,Web Access
2026-07-03 19:04:00,10.20.1.5,10.20.1.102,TCP,445,5252,278,Allowed,Normal Traffic
2026-07-03 15:01:00,10.20.1.208,10.20.5.161,UDP,22,2354,22,Allowed,Web Access
2026-07-03 15:46:00,10.20.1.91,10.20.5.183,ICMP,443,21997,34,Allowed,DNS Query
2026-07-03 05:19:00,10.20.2.14,10.20.4.124,TCP,445,38196,403,Allowed,Web Access
2026-07-03 18:15:00,10.20.1.13,10.20.1.23,TCP,3389,39641,334,Allowed,DNS Query
2026-07-03 10:56:00,10.20.4.253,10.20.3.196,ICMP,80,35027,171,Allowed,Normal Traffic
2026-07-03 02:10:00,10.20.1.107,10.20.3.253,UDP,3389,2178,389,Allowed,DNS Query
2026-07-03 14:06:00,10.20.3.165,10.20.1.252,TCP,80,39797,242,Allowed,DNS Query
2026-07-03 00:44:00,10.20.3.33,10.20.1.80,ICMP,443,47794,127,Allowed,DNS Query
2026-07-03 10:31:00,10.20.3.242,10.20.3.40,ICMP,445,43336,187,Allowed,Normal Traffic
2026-07-03 20:03:00,10.20.5.167,10.20.4.131,ICMP,80,18196,88,Allowed,Web Access
2026-07-03 13:39:00,10.20.5.26,10.20.2.83,TCP,443,40999,424,Allowed,Normal Traffic
2026-07-03 13:36:00,10.20.5.221,10.20.4.249,TCP,80,36075,100,Allowed,Normal Traffic
2026-07-03 19:29:00,10.20.4.195,10.20.4.117,TCP,80,26918,453,Allowed,Normal Traffic
2026-07-03 15:30:00,10.20.1.147,10.20.5.139,ICMP,3389,14107,487,Allowed,DNS Query
2026-07-03 23:43:00,10.20.2.158,10.20.5.141,UDP,22,13680,367,Allowed,DNS Query
2026-07-03 07:49:00,10.20.5.69,10.20.1.202,TCP,80,12011,157,Allowed,Normal Traffic
2026-07-03 00:41:00,10.20.5.178,10.20.3.34,UDP,22,45940,325,Allowed,DNS Query
2026-07-03 12:13:00,10.20.5.132,10.20.5.225,UDP,22,15590,321,Allowed,DNS Query
2026-07-03 01:50:00,10.20.1.75,10.20.2.26,TCP,443,48914,203,Allowed,Web Access
2026-07-03 06:08:00,10.20.1.90,10.20.5.183,UDP,445,8855,154,Allowed,DNS Query
2026-07-03 18:01:00,10.20.5.47,10.20.4.89,ICMP,80,33874,371,Allowed,DNS Query
2026-07-03 07:31:00,10.20.3.92,10.20.4.233,ICMP,80,13344,24,Allowed,Web Access
2026-07-03 08:01:00,10.20.3.201,10.20.1.99,TCP,80,34725,391,Allowed,Web Access
2026-07-03 23:31:00,10.20.5.67,10.20.4.179,UDP,3389,2992,53,Allowed,Web Access
2026-07-03 19:34:00,10.20.4.105,10.20.5.81,UDP,445,33675,387,Allowed,Normal Traffic
2026-07-03 04:37:00,10.20.3.59,10.20.4.69,ICMP,445,13006,300,Allowed,Normal Traffic
2026-07-03 06:57:00,10.20.1.20,10.20.2.215,TCP,22,19400,418,Allowed,DNS Query
2026-07-03 19:46:00,10.20.2.209,10.20.4.47,ICMP,80,36568,128,Allowed,DNS Query
2026-07-03 22:36:00,10.20.4.29,10.20.5.12,ICMP,80,36783,336,Allowed,DNS Query
2026-07-03 00:09:00,10.20.2.49,10.20.3.133,UDP,3389,44931,344,Allowed,Normal Traffic
2026-07-03 19:42:00,10.20.1.211,10.20.5.207,TCP,3389,29978,329,Allowed,Normal Traffic
2026-07-03 04:46:00,10.20.3.169,10.20.2.184,UDP,443,11297,38,Allowed,DNS Query
2026-07-03 14:46:00,10.20.1.226,10.20.2.217,TCP,445,49892,193,Allowed,Web Access
2026-07-03 17:34:00,10.20.1.227,10.20.3.53,TCP,80,20266,195,Allowed,DNS Query
2026-07-03 00:48:00,10.20.3.185,10.20.1.142,TCP,80,25867,169,Allowed,Web Access
2026-07-03 20:40:00,10.20.1.210,10.20.4.75,UDP,22,19757,285,Allowed,Web Access
2026-07-03 07:13:00,10.20.3.63,10.20.4.37,ICMP,445,25840,38,Allowed,Normal Traffic
2026-07-03 00:40:00,10.20.3.237,10.20.2.123,TCP,445,32058,168,Allowed,DNS Query
2026-07-03 18:43:00,10.20.4.16,10.20.5.244,TCP,80,6202,287,Allowed,Normal Traffic
2026-07-03 23:01:00,10.20.1.23,10.20.1.101,ICMP,80,35047,446,Allowed,Normal Traffic
2026-07-03 19:10:00,10.20.1.79,10.20.1.194,TCP,445,40799,9,Allowed,Web Access
2026-07-03 12:04:00,10.20.3.237,10.20.3.86,UDP,443,13724,287,Allowed,Normal Traffic
2026-07-03 21:02:00,10.20.5.71,10.20.1.150,ICMP,80,21335,31,Allowed,Web Access
2026-07-03 02:07:00,10.20.3.28,10.20.1.129,TCP,443,37666,282,Allowed,Web Access
2026-07-03 17:31:00,10.20.2.18,10.20.1.101,ICMP,3389,20705,67,Allowed,Web Access
2026-07-03 17:13:00,10.20.4.121,10.20.1.166,TCP,3389,26522,297,Allowed,Normal Traffic
2026-07-03 05:06:00,10.20.5.192,10.20.5.102,ICMP,80,8624,477,Allowed,Web Access
2026-07-03 03:51:00,10.20.4.60,10.20.4.134,UDP,22,14157,113,Allowed,DNS Query
2026-07-03 09:28:00,10.20.2.239,10.20.1.66,UDP,80,46080,355,Allowed,Web Access
2026-07-03 12:01:00,10.20.5.55,10.20.2.77,ICMP,3389,44890,405,Allowed,DNS Query
2026-07-03 13:44:00,10.20.5.65,10.20.2.149,TCP,3389,12589,252,Allowed,Web Access
2026-07-03 13:42:00,10.20.3.161,10.20.4.65,TCP,445,39390,407,Allowed,Normal Traffic
2026-07-03 08:54:00,10.20.3.187,10.20.4.142,ICMP,80,28483,77,Allowed,Normal Traffic
2026-07-03 04:23:00,10.20.3.96,10.20.5.105,TCP,443,8557,150,Allowed,Normal Traffic
2026-07-03 10:33:00,10.20.3.101,10.20.2.229,ICMP,443,39351,313,Allowed,Web Access
2026-07-03 13:38:00,10.20.5.239,10.20.1.217,TCP,443,32966,475,Allowed,Normal Traffic
2026-07-03 01:22:00,10.20.5.47,10.20.2.69,UDP,443,41165,456,Allowed,Web Access
2026-07-03 02:21:00,10.20.2.80,10.20.2.200,UDP,3389,19111,469,Allowed,Web Access
2026-07-03 06:20:00,10.20.5.130,10.20.5.157,TCP,443,43948,95,Allowed,Normal Traffic
2026-07-03 18:47:00,10.20.3.85,10.20.5.185,UDP,445,8786,391,Allowed,DNS Query
2026-07-03 03:47:00,10.20.4.245,10.20.3.8,TCP,443,19733,415,Allowed,DNS Query
2026-07-03 02:04:00,10.20.3.39,10.20.4.187,UDP,80,30943,8,Allowed,Normal Traffic
2026-07-03 20:08:00,10.20.4.76,10.20.4.65,ICMP,80,39183,287,Allowed,Normal Traffic
2026-07-03 18:17:00,10.20.1.240,10.20.4.165,TCP,80,11079,481,Allowed,Normal Traffic
2026-07-03 10:11:00,10.20.1.162,10.20.4.157,ICMP,80,49856,454,Allowed,Normal Traffic
2026-07-03 16:25:00,10.20.3.89,10.20.4.11,UDP,80,7563,14,Allowed,Web Access
2026-07-03 17:22:00,10.20.5.135,10.20.4.82,UDP,22,26414,110,Allowed,Normal Traffic
2026-07-03 08:08:00,10.20.5.153,10.20.5.155,ICMP,445,13257,186,Allowed,DNS Query
2026-07-03 05:46:00,10.20.4.62,10.20.4.40,ICMP,3389,25617,136,Allowed,Web Access
2026-07-03 17:38:00,10.20.1.199,10.20.5.98,UDP,80,23812,420,Allowed,Web Access
2026-07-03 00:53:00,10.20.4.108,10.20.3.47,UDP,80,45272,258,Allowed,DNS Query
2026-07-03 01:04:00,10.20.5.102,10.20.5.62,ICMP,443,17780,102,Allowed,DNS Query
2026-07-03 01:42:00,10.20.2.5,10.20.3.160,UDP,445,8475,141,Allowed,DNS Query
2026-07-03 08:19:00,10.20.5.19,10.20.4.171,UDP,22,35308,235,Allowed,Normal Traffic
2026-07-03 20:11:00,10.20.5.54,10.20.1.131,TCP,445,41462,102,Allowed,Normal Traffic
2026-07-03 22:48:00,10.20.1.102,10.20.5.91,UDP,3389,7908,20,Allowed,Normal Traffic
2026-07-03 22:04:00,10.20.2.111,10.20.3.36,TCP,80,21697,103,Allowed,Web Access
2026-07-03 21:35:00,10.20.5.51,10.20.2.50,ICMP,22,24115,477,Allowed,Web Access
2026-07-03 20:47:00,10.20.3.24,10.20.5.98,TCP,80,1946,243,Allowed,Web Access
2026-07-03 18:40:00,10.20.2.64,10.20.4.60,ICMP,80,37119,466,Allowed,DNS Query
2026-07-03 03:02:00,10.20.5.130,10.20.1.95,ICMP,443,11337,341,Allowed,Web Access
2026-07-03 17:17:00,10.20.5.144,10.20.5.247,TCP,22,40424,31,Allowed,DNS Query
2026-07-03 00:30:00,10.20.3.127,10.20.5.178,UDP,80,2430,285,Allowed,DNS Query
2026-07-03 18:03:00,10.20.3.121,10.20.4.85,ICMP,3389,37582,16,Allowed,Web Access
2026-07-03 15:42:00,10.20.3.13,10.20.4.4,UDP,3389,16029,282,Allowed,Web Access
2026-07-03 21:03:00,10.20.4.81,10.20.3.208,ICMP,443,20186,3,Allowed,Normal Traffic
2026-07-03 21:04:00,10.20.1.248,10.20.3.158,UDP,80,5273,424,Allowed,Web Access
2026-07-03 04:37:00,10.20.1.197,10.20.1.147,ICMP,22,37086,84,Allowed,Web Access
2026-07-03 15:54:00,10.20.1.195,10.20.1.145,TCP,443,43986,140,Allowed,Normal Traffic
2026-07-03 14:23:00,10.20.4.11,10.20.5.87,ICMP,3389,1617,157,Allowed,Normal Traffic
2026-07-03 14:38:00,10.20.1.202,10.20.1.198,UDP,445,19209,215,Allowed,Normal Traffic
2026-07-03 22:13:00,10.20.3.133,10.20.4.114,TCP,3389,41378,131,Allowed,Normal Traffic
2026-07-03 12:31:00,10.20.3.245,10.20.1.222,ICMP,445,26181,311,Allowed,Web Access
2026-07-03 15:54:00,10.20.5.211,10.20.4.32,TCP,22,8136,354,Allowed,DNS Query
2026-07-03 19:25:00,10.20.2.237,10.20.2.133,UDP,22,21614,126,Allowed,DNS Query
2026-07-03 23:34:00,10.20.3.117,10.20.2.146,TCP,445,33778,177,Allowed,Web Access
2026-07-03 10:47:00,10.20.5.55,10.20.3.12,TCP,22,8289,106,Allowed,Web Access
2026-07-03 10:10:00,10.20.2.240,10.20.3.132,ICMP,3389,46316,294,Allowed,Normal Traffic
2026-07-03 02:14:00,10.20.4.138,10.20.2.10,TCP,443,9599,92,Allowed,Normal Traffic
2026-07-03 16:44:00,10.20.5.214,10.20.3.159,TCP,3389,11993,49,Allowed,DNS Query
2026-07-03 03:38:00,10.20.5.62,10.20.4.1,TCP,445,16911,215,Allowed,Web Access
2026-07-03 07:34:00,10.20.1.86,10.20.3.135,UDP,445,48419,429,Allowed,DNS Query
2026-07-03 20:47:00,10.20.3.250,10.20.3.22,TCP,445,34325,230,Allowed,Web Access
2026-07-03 21:45:00,10.20.5.253,10.20.2.221,UDP,80,43122,2,Allowed,Normal Traffic
2026-07-03 09:29:00,10.20.1.39,10.20.4.69,TCP,22,41688,100,Allowed,Normal Traffic
2026-07-03 02:49:00,10.20.3.23,10.20.1.221,UDP,445,10632,339,Allowed,Normal Traffic
2026-07-03 02:42:00,10.20.4.42,10.20.2.177,ICMP,3389,10011,309,Allowed,Normal Traffic
2026-07-03 16:48:00,10.20.3.59,10.20.4.7,TCP,3389,33619,229,Allowed,DNS Query
2026-07-03 22:02:00,10.20.4.252,10.20.4.135,ICMP,22,37410,66,Allowed,Web Access
2026-07-03 15:34:00,10.20.5.26,10.20.5.97,ICMP,445,45808,345,Allowed,Normal Traffic
2026-07-03 05:37:00,10.20.1.150,10.20.1.110,UDP,80,1374,140,Allowed,Normal Traffic
2026-07-03 20:59:00,10.20.4.7,10.20.3.158,ICMP,80,18743,460,Allowed,Normal Traffic
2026-07-03 01:07:00,10.20.2.244,10.20.4.152,UDP,443,12947,373,Allowed,Normal Traffic
2026-07-03 23:08:00,10.20.4.231,10.20.2.145,TCP,445,11025,410,Allowed,Web Access
2026-07-03 23:29:00,10.20.2.62,10.20.2.105,UDP,443,32510,103,Allowed,Web Access
2026-07-03 06:40:00,10.20.2.221,10.20.1.5,UDP,3389,42916,358,Allowed,Normal Traffic
2026-07-03 20:54:00,10.20.5.157,10.20.1.241,ICMP,3389,40369,252,Allowed,Web Access
2026-07-03 06:29:00,10.20.4.248,10.20.5.66,TCP,80,45252,177,Allowed,DNS Query
2026-07-03 14:29:00,10.20.5.129,10.20.1.51,TCP,22,18226,119,Allowed,Normal Traffic
2026-07-03 06:31:00,10.20.1.200,10.20.2.85,UDP,22,3291,428,Allowed,DNS Query
2026-07-03 12:51:00,10.20.2.48,10.20.1.194,UDP,3389,8253,327,Allowed,Normal Traffic
2026-07-03 11:09:00,10.20.2.71,10.20.3.39,TCP,22,46707,467,Allowed,DNS Query
2026-07-03 18:03:00,10.20.4.77,10.20.4.213,ICMP,443,20322,238,Allowed,Normal Traffic
2026-07-03 22:30:00,10.20.5.36,10.20.5.250,ICMP,445,19646,113,Allowed,Web Access
2026-07-03 02:33:00,10.20.4.30,10.20.2.180,ICMP,443,19502,424,Allowed,Web Access
2026-07-03 05:39:00,10.20.2.55,10.20.1.43,UDP,445,39335,434,Allowed,DNS Query
2026-07-03 10:01:00,10.20.4.109,10.20.3.98,ICMP,445,33978,330,Allowed,Normal Traffic
2026-07-03 00:21:00,10.20.4.244,10.20.4.178,UDP,443,26364,445,Allowed,Web Access
2026-07-03 13:04:00,10.20.3.233,10.20.4.230,ICMP,443,44641,163,Allowed,Normal Traffic
2026-07-03 18:57:00,10.20.3.172,10.20.5.181,ICMP,443,48442,259,Allowed,Normal Traffic
2026-07-03 14:00:00,10.20.5.139,10.20.5.185,UDP,445,16392,236,Allowed,DNS Query
2026-07-03 14:27:00,10.20.4.248,10.20.4.227,TCP,22,39277,206,Allowed,Normal Traffic
2026-07-03 07:20:00,10.20.3.147,10.20.4.223,TCP,445,29287,129,Allowed,Normal Traffic
2026-07-03 10:16:00,10.20.3.163,10.20.1.245,ICMP,445,41132,333,Allowed,DNS Query
2026-07-03 08:27:00,10.20.5.85,10.20.2.178,UDP,22,33776,289,Allowed,Web Access
2026-07-03 12:01:00,10.20.1.177,10.20.2.156,ICMP,80,22403,347,Allowed,DNS Query
2026-07-03 12:24:00,10.20.5.215,10.20.2.93,TCP,22,21539,253,Allowed,Normal Traffic
2026-07-03 17:50:00,10.20.4.158,10.20.3.45,UDP,3389,23283,38,Allowed,Web Access
2026-07-03 18:16:00,10.20.1.210,10.20.2.9,UDP,445,11471,472,Allowed,DNS Query
2026-07-03 21:48:00,10.20.3.132,10.20.1.152,TCP,80,26355,406,Allowed,Normal Traffic
2026-07-03 21:46:00,10.20.1.152,10.20.3.74,TCP,80,47987,411,Allowed,DNS Query
2026-07-03 00:06:00,10.20.5.227,10.20.5.128,TCP,443,40554,204,Allowed,Normal Traffic
2026-07-03 10:34:00,10.20.5.38,10.20.4.86,TCP,445,34596,414,Allowed,Web Access
2026-07-03 07:28:00,10.20.4.166,10.20.4.234,UDP,3389,18673,457,Allowed,Normal Traffic
2026-07-03 02:14:00,10.20.5.59,10.20.3.129,UDP,443,30527,250,Allowed,Normal Traffic
2026-07-03 10:45:00,10.20.5.150,10.20.2.115,ICMP,3389,11609,82,Allowed,Web Access
2026-07-03 14:09:00,10.20.1.158,10.20.3.217,ICMP,445,32229,109,Allowed,Web Access
2026-07-03 05:25:00,10.20.2.154,10.20.3.201,TCP,443,37879,181,Allowed,DNS Query
2026-07-03 06:53:00,10.20.2.150,10.20.2.48,UDP,80,7645,139,Allowed,Web Access
2026-07-03 07:43:00,10.20.4.86,10.20.4.174,TCP,22,1999,248,Allowed,DNS Query
2026-07-03 06:28:00,10.20.2.115,10.20.1.211,TCP,443,25196,250,Allowed,Normal Traffic
2026-07-03 11:10:00,10.20.4.132,10.20.1.140,UDP,80,7891,367,Allowed,DNS Query
2026-07-03 23:43:00,10.20.1.252,10.20.5.61,ICMP,80,32273,480,Allowed,DNS Query
2026-07-03 09:58:00,10.20.3.237,10.20.3.50,ICMP,3389,4631,225,Allowed,Web Access
2026-07-03 04:01:00,10.20.2.226,10.20.1.235,TCP,445,17311,165,Allowed,DNS Query
2026-07-03 15:04:00,10.20.1.31,10.20.4.67,ICMP,22,7974,288,Allowed,Web Access
2026-07-03 11:30:00,10.20.1.252,10.20.2.251,ICMP,3389,4342,210,Allowed,DNS Query
2026-07-03 03:06:00,10.20.2.58,10.20.3.145,ICMP,80,38397,54,Allowed,DNS Query
2026-07-03 09:46:00,10.20.5.240,10.20.4.42,TCP,80,7641,341,Allowed,DNS Query
2026-07-03 12:26:00,10.20.5.29,10.20.5.26,TCP,22,14212,47,Allowed,DNS Query
2026-07-03 07:37:00,10.20.5.157,10.20.2.45,ICMP,443,31702,274,Allowed,Web Access
2026-07-03 20:36:00,10.20.3.71,10.20.4.250,ICMP,445,40904,385,Allowed,Normal Traffic
2026-07-03 15:46:00,10.20.2.180,10.20.4.88,UDP,443,40035,74,Allowed,Web Access
2026-07-03 05:29:00,10.20.4.84,10.20.1.240,TCP,80,48342,252,Allowed,Normal Traffic
2026-07-03 07:59:00,10.20.3.241,10.20.5.155,TCP,443,18364,336,Allowed,DNS Query
2026-07-03 10:37:00,10.20.5.210,10.20.4.63,TCP,80,31543,22,Allowed,DNS Query
2026-07-03 23:45:00,10.20.4.69,10.20.4.47,ICMP,3389,22238,256,Allowed,Web Access
2026-07-03 15:41:00,10.20.2.160,10.20.1.125,ICMP,3389,41852,232,Allowed,DNS Query
2026-07-03 11:16:00,10.20.5.248,10.20.3.105,ICMP,22,7683,310,Allowed,Web Access
2026-07-03 23:19:00,10.20.3.17,10.20.4.192,UDP,3389,43083,328,Allowed,Normal Traffic
2026-07-03 20:36:00,10.20.3.90,10.20.4.18,UDP,445,24461,237,Allowed,DNS Query
2026-07-03 08:32:00,10.20.5.90,10.20.3.158,TCP,22,23688,171,Allowed,Normal Traffic
2026-07-03 19:37:00,10.20.5.119,10.20.5.155,TCP,22,40568,23,Allowed,Normal Traffic
2026-07-03 01:08:00,10.20.2.55,10.20.5.120,ICMP,22,32564,342,Allowed,DNS Query
2026-07-03 09:12:00,10.20.1.115,10.20.3.222,ICMP,445,40898,248,Allowed,DNS Query
2026-07-03 08:12:00,10.20.2.251,10.20.2.236,UDP,22,41776,406,Allowed,DNS Query
2026-07-03 07:08:00,10.20.5.82,10.20.5.78,TCP,80,47878,63,Allowed,Web Access
2026-07-03 05:20:00,10.20.5.1,10.20.3.208,UDP,443,37307,64,Allowed,DNS Query
2026-07-03 06:53:00,10.20.1.4,10.20.3.163,ICMP,80,30414,119,Allowed,Normal Traffic
2026-07-03 03:18:00,10.20.4.99,10.20.5.234,TCP,443,37384,185,Allowed,Normal Traffic
2026-07-03 06:43:00,10.20.2.9,10.20.4.119,ICMP,80,46009,224,Allowed,DNS Query
2026-07-03 18:44:00,10.20.5.196,10.20.1.155,UDP,443,31776,170,Allowed,Normal Traffic
2026-07-03 22:10:00,10.20.5.132,10.20.1.254,UDP,80,36889,182,Allowed,Web Access
2026-07-03 15:42:00,10.20.4.92,10.20.3.45,UDP,22,6658,495,Allowed,DNS Query
2026-07-03 20:26:00,10.20.2.163,10.20.4.175,ICMP,3389,27058,289,Allowed,Normal Traffic
2026-07-03 23:54:00,10.20.1.76,10.20.4.117,ICMP,445,10168,390,Allowed,Normal Traffic
2026-07-03 16:32:00,10.20.1.5,10.20.2.239,UDP,445,27472,389,Allowed,Web Access
2026-07-03 14:14:00,10.20.2.213,10.20.5.88,UDP,3389,18361,417,Allowed,DNS Query
2026-07-03 14:31:00,10.20.3.213,10.20.2.29,UDP,80,44288,378,Allowed,DNS Query
2026-07-03 10:02:00,10.20.3.238,10.20.4.233,ICMP,80,27382,404,Allowed,Normal Traffic
2026-07-03 10:56:00,10.20.1.118,10.20.4.98,ICMP,445,30411,173,Allowed,Normal Traffic
2026-07-03 17:45:00,10.20.5.35,10.20.2.98,TCP,3389,38564,80,Allowed,Normal Traffic
2026-07-03 20:12:00,10.20.1.8,10.20.4.60,TCP,80,12562,253,Allowed,DNS Query
2026-07-03 16:21:00,10.20.5.87,10.20.3.20,ICMP,80,41423,187,Allowed,Web Access
2026-07-03 09:54:00,10.20.3.94,10.20.1.65,UDP,445,41337,259,Allowed,Web Access
2026-07-03 16:32:00,10.20.3.162,10.20.1.80,ICMP,445,47727,5,Allowed,DNS Query
2026-07-03 19:36:00,10.20.1.189,10.20.4.78,TCP,22,39737,113,Allowed,Normal Traffic
2026-07-03 05:55:00,10.20.1.89,10.20.1.225,UDP,3389,47726,224,Allowed,Web Access
2026-07-03 18:50:00,10.20.2.94,10.20.2.165,TCP,22,2201,477,Allowed,DNS Query
2026-07-03 21:25:00,10.20.1.186,10.20.4.242,UDP,443,14284,498,Allowed,Normal Traffic
2026-07-03 01:57:00,10.20.1.32,10.20.3.105,TCP,443,2066,493,Allowed,DNS Query
2026-07-03 22:34:00,10.20.3.43,10.20.2.71,UDP,22,42064,385,Allowed,DNS Query
2026-07-03 12:40:00,10.20.4.77,10.20.1.126,UDP,80,13535,488,Allowed,DNS Query
2026-07-03 05:00:00,10.20.3.25,10.20.1.159,UDP,22,25246,25,Allowed,Normal Traffic
2026-07-03 19:16:00,10.20.2.119,10.20.2.149,TCP,22,45354,216,Allowed,DNS Query
2026-07-03 00:37:00,10.20.5.180,10.20.4.96,ICMP,445,34665,346,Allowed,DNS Query
2026-07-03 15:21:00,10.20.4.72,10.20.4.48,TCP,443,20532,412,Allowed,Normal Traffic
2026-07-03 09:57:00,10.20.2.253,10.20.4.80,ICMP,443,19794,338,Allowed,Web Access
2026-07-03 22:10:00,10.20.1.244,10.20.5.223,TCP,3389,38557,177,Allowed,DNS Query
2026-07-03 10:14:00,10.20.1.90,10.20.4.114,ICMP,80,6033,149,Allowed,Normal Traffic
2026-07-03 19:06:00,10.20.4.2,10.20.3.79,UDP,443,4717,252,Allowed,Normal Traffic
2026-07-03 06:47:00,10.20.1.210,10.20.1.253,UDP,80,34540,57,Allowed,Normal Traffic
2026-07-03 18:50:00,10.20.5.76,10.20.3.55,ICMP,80,9744,448,Allowed,DNS Query
2026-07-03 18:10:00,10.20.5.203,10.20.5.50,UDP,80,44300,60,Allowed,Web Access
2026-07-03 09:16:00,10.20.2.162,10.20.3.45,ICMP,22,1951,26,Allowed,Normal Traffic
2026-07-03 09:55:00,10.20.4.17,10.20.5.202,ICMP,443,26341,439,Allowed,DNS Query
2026-07-03 18:13:00,10.20.1.70,10.20.3.46,TCP,443,2980,147,Allowed,Normal Traffic
2026-07-03 17:58:00,10.20.5.122,10.20.1.94,UDP,80,16617,197,Allowed,Web Access
2026-07-03 09:38:00,10.20.4.83,10.20.5.35,TCP,3389,5880,473,Allowed,Normal Traffic
2026-07-03 10:37:00,10.20.1.36,10.20.2.63,TCP,22,9613,55,Allowed,DNS Query
2026-07-03 04:35:00,10.20.4.4,10.20.4.228,ICMP,445,22927,126,Allowed,Normal Traffic
2026-07-03 20:00:00,10.20.1.55,10.20.2.35,UDP,22,13437,466,Allowed,DNS Query
2026-07-03 14:53:00,10.20.1.240,10.20.1.228,TCP,22,20631,205,Allowed,Normal Traffic
2026-07-03 07:28:00,10.20.2.143,10.20.5.1,UDP,80,41578,42,Allowed,DNS Query
2026-07-03 03:39:00,10.20.4.54,10.20.5.240,ICMP,3389,36332,346,Allowed,Web Access
2026-07-03 05:18:00,10.20.2.29,10.20.4.72,ICMP,445,4364,99,Allowed,Normal Traffic
2026-07-03 12:46:00,10.20.1.99,10.20.1.76,TCP,22,2891,165,Allowed,Normal Traffic
2026-07-03 00:39:00,10.20.1.152,10.20.2.26,TCP,445,21695,365,Allowed,DNS Query
2026-07-03 17:51:00,10.20.5.203,10.20.4.1,ICMP,443,32688,392,Allowed,Web Access
2026-07-03 18:03:00,10.20.3.212,10.20.4.1,TCP,443,45825,98,Allowed,Normal Traffic
2026-07-03 17:23:00,10.20.4.141,10.20.4.26,TCP,80,3085,335,Allowed,DNS Query
2026-07-03 13:42:00,10.20.1.177,10.20.3.81,ICMP,3389,29434,395,Allowed,Web Access
2026-07-03 20:09:00,10.20.5.199,10.20.1.130,ICMP,80,4238,229,Allowed,Normal Traffic
2026-07-03 08:55:00,10.20.1.17,10.20.5.234,ICMP,443,10574,18,Allowed,Web Access
2026-07-03 09:01:00,10.20.3.92,10.20.5.126,TCP,22,31545,466,Allowed,DNS Query
2026-07-03 04:40:00,10.20.4.191,10.20.5.222,TCP,443,41428,67,Allowed,DNS Query
2026-07-03 00:03:00,10.20.1.159,10.20.1.57,TCP,80,31086,264,Allowed,DNS Query
2026-07-03 20:02:00,10.20.2.66,10.20.1.168,TCP,445,31542,218,Allowed,Normal Traffic
2026-07-03 06:05:00,10.20.5.48,10.20.2.165,TCP,3389,11605,370,Allowed,DNS Query
2026-07-03 21:04:00,10.20.4.105,10.20.3.227,TCP,3389,2772,435,Allowed,DNS Query
2026-07-03 01:39:00,10.20.4.152,10.20.2.23,UDP,445,9809,216,Allowed,DNS Query
2026-07-03 03:33:00,10.20.3.198,10.20.1.51,UDP,3389,27224,385,Allowed,DNS Query
2026-07-03 23:24:00,10.20.5.187,10.20.2.65,ICMP,443,35556,216,Allowed,DNS Query
2026-07-03 18:54:00,10.20.4.92,10.20.5.75,TCP,22,42290,186,Allowed,Web Access
2026-07-03 05:08:00,10.20.4.241,10.20.5.132,ICMP,80,44241,338,Allowed,Web Access
2026-07-03 07:36:00,10.20.3.208,10.20.2.119,TCP,445,18224,244,Allowed,DNS Query
2026-07-03 06:19:00,10.20.1.73,10.20.5.6,TCP,22,16621,397,Allowed,Normal Traffic
2026-07-03 12:53:00,10.20.1.205,10.20.3.250,TCP,80,21586,334,Allowed,Normal Traffic
2026-07-03 22:56:00,10.20.3.120,10.20.5.122,TCP,80,7222,143,Allowed,DNS Query
