Timestamp,Hostname,User,Source_IP,Destination_IP,Command,Status,MITRE_Technique,Process
2026-07-03 22:07:00,DC01,EMP_042,10.20.1.106,10.20.2.172,top,Success,,systemd
2026-07-03 12:53:00,SQL-FIN01,EMP_010,10.20.3.123,10.20.5.222,ls,Success,,systemd
2026-07-03 15:42:00,WIN-SRV02,EMP_024,10.20.3.205,10.20.5.6,pwd,Success,,cron
2026-07-03 04:26:00,WIN-SRV02,EMP_042,10.20.1.187,10.20.2.176,cat /var/log/auth.log,Success,,bash
2026-07-03 02:48:00,BACKUP01,EMP_003,10.20.2.49,10.20.4.13,pwd,Success,,systemd
2026-07-03 19:32:00,LINUX-SRV02,EMP_026,10.20.5.253,10.20.1.94,ps,Success,,bash
2026-07-03 11:36:00,LINUX-SRV03,EMP_025,10.20.1.177,10.20.2.112,top,Success,,cron
2026-07-03 05:27:00,WIN-SRV02,EMP_045,10.20.2.146,10.20.3.53,top,Success,,systemd
2026-07-03 18:29:00,WIN-SRV02,EMP_042,10.20.1.252,10.20.1.104,cat /var/log/auth.log,Success,,systemd
2026-07-03 18:23:00,SQL-FIN01,EMP_046,10.20.1.87,10.20.5.65,pwd,Success,,systemd
2026-07-03 22:16:00,LINUX-SRV02,EMP_036,10.20.3.236,10.20.5.217,ls,Success,,cron
2026-07-03 18:04:00,LINUX-SRV03,EMP_033,10.20.3.53,10.20.4.204,cat /var/log/auth.log,Success,,cron
2026-07-03 12:07:00,DC02,EMP_032,10.20.1.12,10.20.4.106,pwd,Success,,bash
2026-07-03 16:55:00,LINUX-SRV02,EMP_032,10.20.2.28,10.20.1.43,ls,Success,,cron
2026-07-03 10:23:00,WIN-SRV01,EMP_032,10.20.2.201,10.20.1.15,top,Success,,systemd
2026-07-03 01:04:00,LINUX-SRV02,EMP_040,10.20.4.27,10.20.4.224,top,Success,,systemd
2026-07-03 09:55:00,LINUX-SRV02,EMP_018,10.20.1.182,10.20.2.249,top,Success,,bash
2026-07-03 07:19:00,DC02,EMP_029,10.20.3.22,10.20.4.96,ls,Success,,cron
2026-07-03 04:52:00,DC01,EMP_012,10.20.5.58,10.20.1.32,ps,Success,,cron
2026-07-03 04:59:00,WIN-SRV01,EMP_022,10.20.3.188,10.20.5.188,cat /var/log/auth.log,Success,,bash
2026-07-03 05:49:00,LINUX-SRV03,EMP_037,10.20.1.149,10.20.1.254,pwd,Success,,bash
2026-07-03 02:07:00,LINUX-SRV01,EMP_018,10.20.4.43,10.20.1.35,ls,Success,,cron
2026-07-03 18:45:00,SQL-HR01,EMP_029,10.20.3.166,10.20.2.123,ls,Success,,bash
2026-07-03 20:06:00,WIN-SRV02,EMP_002,10.20.3.88,10.20.4.65,cat /var/log/auth.log,Success,,systemd
2026-07-03 21:06:00,BACKUP01,EMP_013,10.20.1.196,10.20.3.196,pwd,Success,,cron
2026-07-03 03:51:00,SQL-FIN01,EMP_015,10.20.5.38,10.20.1.118,ps,Success,,cron
2026-07-03 05:36:00,DC01,EMP_024,10.20.3.64,10.20.2.191,ls,Success,,systemd
2026-07-03 03:23:00,WIN-SRV01,EMP_042,10.20.3.216,10.20.1.234,df,Success,,bash
2026-07-03 15:37:00,LINUX-SRV02,EMP_046,10.20.2.57,10.20.5.117,cat /var/log/auth.log,Success,,systemd
2026-07-03 11:33:00,LINUX-SRV01,SOC_ANALYST,10.20.2.31,10.20.3.93,pwd,Success,,bash
2026-07-03 12:34:00,BACKUP01,EMP_006,10.20.4.77,10.20.5.121,df,Success,,cron
2026-07-03 23:29:00,SQL-FIN01,EMP_028,10.20.3.51,10.20.5.27,pwd,Success,,bash
2026-07-03 13:40:00,LINUX-SRV02,SOC_ANALYST,10.20.3.94,10.20.3.15,df,Success,,bash
2026-07-03 09:26:00,LINUX-SRV01,EMP_021,10.20.5.239,10.20.2.78,top,Success,,bash
2026-07-03 19:12:00,LINUX-SRV02,EMP_010,10.20.5.253,10.20.3.218,df,Success,,cron
2026-07-03 01:35:00,BACKUP01,EMP_031,10.20.3.45,10.20.4.54,ps,Success,,cron
2026-07-03 15:07:00,WIN-SRV02,EMP_012,10.20.2.36,10.20.3.144,top,Success,,bash
2026-07-03 14:12:00,WIN-SRV01,EMP_037,10.20.3.7,10.20.2.149,df,Success,,cron
2026-07-03 23:14:00,SQL-HR01,EMP_014,10.20.3.123,10.20.1.162,df,Success,,cron
2026-07-03 08:58:00,DC01,EMP_029,10.20.4.232,10.20.3.244,pwd,Success,,cron
2026-07-03 18:56:00,WIN-SRV01,EMP_026,10.20.5.225,10.20.3.52,pwd,Success,,systemd
2026-07-03 21:52:00,SQL-FIN01,EMP_031,10.20.1.236,10.20.1.80,pwd,Success,,systemd
2026-07-03 17:26:00,WIN-SRV01,EMP_015,10.20.2.96,10.20.1.105,df,Success,,cron
2026-07-03 23:02:00,WIN-SRV02,EMP_031,10.20.3.173,10.20.3.109,df,Success,,cron
2026-07-03 15:37:00,LINUX-SRV02,EMP_050,10.20.4.71,10.20.5.2,df,Success,,cron
2026-07-03 10:46:00,LINUX-SRV03,EMP_021,10.20.5.246,10.20.5.2,ps,Success,,bash
2026-07-03 21:10:00,SQL-FIN01,EMP_032,10.20.3.53,10.20.2.17,ps,Success,,cron
2026-07-03 20:07:00,LINUX-SRV02,EMP_001,10.20.1.127,10.20.4.166,df,Success,,systemd
2026-07-03 22:53:00,WIN-SRV02,EMP_048,10.20.5.214,10.20.4.80,cat /var/log/auth.log,Success,,systemd
2026-07-03 11:06:00,DC02,EMP_048,10.20.5.158,10.20.3.155,pwd,Success,,bash
2026-07-03 10:38:00,DC01,EMP_044,10.20.3.138,10.20.3.114,ls,Success,,cron
2026-07-03 00:59:00,BACKUP01,EMP_017,10.20.5.171,10.20.2.102,top,Success,,cron
2026-07-03 13:35:00,BACKUP01,EMP_014,10.20.1.33,10.20.3.205,df,Success,,systemd
2026-07-03 11:13:00,LINUX-SRV03,EMP_050,10.20.3.17,10.20.4.31,pwd,Success,,cron
2026-07-03 10:56:00,WIN-SRV02,BACKUP_ADMIN,10.20.1.23,10.20.4.156,cat /var/log/auth.log,Success,,systemd
2026-07-03 19:21:00,DC02,EMP_024,10.20.5.144,10.20.2.66,pwd,Success,,systemd
2026-07-03 05:49:00,WIN-SRV02,EMP_003,10.20.1.12,10.20.3.44,df,Success,,bash
2026-07-03 20:55:00,SQL-FIN01,EMP_024,10.20.2.52,10.20.1.13,pwd,Success,,systemd
2026-07-03 04:01:00,DC01,EMP_017,10.20.2.254,10.20.4.226,ls,Success,,systemd
2026-07-03 16:25:00,DC01,EMP_049,10.20.5.8,10.20.5.101,ls,Success,,bash
2026-07-03 01:41:00,LINUX-SRV02,EMP_045,10.20.3.144,10.20.1.200,pwd,Success,,cron
2026-07-03 16:04:00,LINUX-SRV01,EMP_034,10.20.3.115,10.20.5.181,cat /var/log/auth.log,Success,,bash
2026-07-03 00:43:00,LINUX-SRV01,EMP_009,10.20.2.188,10.20.3.40,ps,Success,,cron
2026-07-03 23:55:00,WIN-SRV01,NETWORK_ADMIN,10.20.4.63,10.20.2.102,ls,Success,,cron
2026-07-03 15:42:00,SQL-FIN01,EMP_018,10.20.1.98,10.20.5.205,cat /var/log/auth.log,Success,,bash
2026-07-03 03:29:00,LINUX-SRV03,EMP_032,10.20.1.141,10.20.2.218,top,Success,,cron
2026-07-03 06:56:00,DC02,EMP_050,10.20.3.30,10.20.2.113,pwd,Success,,bash
2026-07-03 14:08:00,WIN-SRV01,EMP_002,10.20.5.251,10.20.1.197,top,Success,,bash
2026-07-03 00:14:00,WIN-SRV02,EMP_034,10.20.5.252,10.20.4.56,ps,Success,,systemd
2026-07-03 22:45:00,LINUX-SRV03,EMP_003,10.20.4.250,10.20.1.8,cat /var/log/auth.log,Success,,bash
2026-07-03 00:10:00,LINUX-SRV01,EMP_008,10.20.3.141,10.20.1.150,df,Success,,cron
2026-07-03 05:49:00,SQL-FIN01,EMP_047,10.20.2.110,10.20.4.193,top,Success,,systemd
2026-07-03 18:57:00,LINUX-SRV01,BACKUP_ADMIN,10.20.3.231,10.20.2.140,top,Success,,bash
2026-07-03 18:11:00,DC02,EMP_013,10.20.3.222,10.20.2.112,ps,Success,,bash
2026-07-03 13:17:00,SQL-HR01,EMP_030,10.20.2.212,10.20.3.122,pwd,Success,,cron
2026-07-03 12:26:00,LINUX-SRV03,EMP_016,10.20.1.194,10.20.3.163,ls,Success,,cron
2026-07-03 01:04:00,WIN-SRV02,EMP_042,10.20.4.28,10.20.5.139,pwd,Success,,bash
2026-07-03 23:30:00,LINUX-SRV02,EMP_015,10.20.1.28,10.20.1.200,pwd,Success,,systemd
2026-07-03 16:52:00,LINUX-SRV01,EMP_017,10.20.3.75,10.20.1.172,df,Success,,cron
2026-07-03 21:35:00,SQL-FIN01,EMP_021,10.20.4.11,10.20.4.189,pwd,Success,,bash
2026-07-03 08:39:00,WIN-SRV02,EMP_024,10.20.4.215,10.20.3.220,ps,Success,,cron
2026-07-03 15:55:00,SQL-FIN01,EMP_049,10.20.1.140,10.20.3.123,cat /var/log/auth.log,Success,,systemd
2026-07-03 17:13:00,SQL-FIN01,EMP_016,10.20.4.241,10.20.2.92,ls,Success,,bash
2026-07-03 17:06:00,WIN-SRV02,EMP_049,10.20.3.23,10.20.5.165,ls,Success,,cron
2026-07-03 08:11:00,DC02,EMP_022,10.20.1.168,10.20.2.68,pwd,Success,,cron
2026-07-03 06:51:00,LINUX-SRV02,EMP_044,10.20.1.70,10.20.1.1,ls,Success,,cron
2026-07-03 11:46:00,DC01,EMP_045,10.20.5.41,10.20.5.218,top,Success,,cron
2026-07-03 03:02:00,BACKUP01,EMP_044,10.20.5.121,10.20.4.82,cat /var/log/auth.log,Success,,bash
2026-07-03 22:25:00,WIN-SRV02,EMP_004,10.20.5.42,10.20.4.178,pwd,Success,,bash
2026-07-03 11:54:00,LINUX-SRV01,EMP_022,10.20.2.152,10.20.4.180,df,Success,,cron
2026-07-03 04:13:00,LINUX-SRV02,EMP_002,10.20.4.143,10.20.2.20,df,Success,,systemd
2026-07-03 01:14:00,SQL-FIN01,EMP_017,10.20.3.146,10.20.2.186,pwd,Success,,bash
2026-07-03 08:28:00,SQL-HR01,EMP_029,10.20.3.101,10.20.2.10,pwd,Success,,cron
2026-07-03 04:19:00,BACKUP01,EMP_042,10.20.3.148,10.20.3.215,top,Success,,bash
2026-07-03 21:34:00,LINUX-SRV02,EMP_013,10.20.5.240,10.20.5.208,df,Success,,systemd
2026-07-03 21:45:00,DC02,EMP_043,10.20.3.194,10.20.4.226,cat /var/log/auth.log,Success,,cron
2026-07-03 22:44:00,LINUX-SRV01,EMP_044,10.20.4.17,10.20.4.62,ls,Success,,cron
2026-07-03 02:55:00,SQL-HR01,EMP_012,10.20.4.185,10.20.1.254,ls,Success,,bash
2026-07-03 20:02:00,BACKUP01,EMP_048,10.20.3.228,10.20.4.104,top,Success,,cron
2026-07-03 09:30:00,SQL-HR01,EMP_033,10.20.4.103,10.20.2.18,cat /var/log/auth.log,Success,,cron
2026-07-03 22:18:00,SQL-HR01,EMP_003,10.20.2.8,10.20.4.138,ls,Success,,bash
2026-07-03 14:17:00,BACKUP01,NETWORK_ADMIN,10.20.4.27,10.20.2.141,ps,Success,,bash
2026-07-03 22:16:00,WIN-SRV02,EMP_044,10.20.2.83,10.20.4.219,ls,Success,,cron
2026-07-03 00:42:00,LINUX-SRV03,EMP_006,10.20.2.80,10.20.4.118,cat /var/log/auth.log,Success,,bash
2026-07-03 16:02:00,LINUX-SRV03,EMP_018,10.20.5.13,10.20.2.50,df,Success,,cron
2026-07-03 03:18:00,WIN-SRV01,BACKUP_ADMIN,10.20.5.246,10.20.2.115,pwd,Success,,cron
2026-07-03 18:34:00,LINUX-SRV02,EMP_039,10.20.5.126,10.20.4.64,pwd,Success,,bash
2026-07-03 03:26:00,LINUX-SRV01,EMP_042,10.20.5.238,10.20.1.220,cat /var/log/auth.log,Success,,systemd
2026-07-03 01:31:00,BACKUP01,EMP_017,10.20.2.228,10.20.1.106,df,Success,,cron
2026-07-03 18:36:00,LINUX-SRV03,EMP_018,10.20.4.195,10.20.2.171,ls,Success,,systemd
2026-07-03 17:17:00,WIN-SRV02,SERVICE_SQL,10.20.4.62,10.20.3.102,pwd,Success,,systemd
2026-07-03 16:13:00,LINUX-SRV02,NETWORK_ADMIN,10.20.3.199,10.20.2.90,top,Success,,systemd
2026-07-03 08:18:00,WIN-SRV01,EMP_044,10.20.1.127,10.20.2.121,cat /var/log/auth.log,Success,,bash
2026-07-03 04:35:00,SQL-HR01,EMP_005,10.20.4.146,10.20.4.99,ls,Success,,cron
2026-07-03 13:20:00,BACKUP01,EMP_019,10.20.3.101,10.20.1.66,pwd,Success,,cron
2026-07-03 14:09:00,LINUX-SRV01,EMP_026,10.20.3.59,10.20.2.191,df,Success,,bash
2026-07-03 00:17:00,WIN-SRV01,EMP_047,10.20.2.185,10.20.1.5,df,Success,,cron
2026-07-03 18:18:00,BACKUP01,EMP_039,10.20.2.151,10.20.4.204,ls,Success,,systemd
2026-07-03 10:36:00,WIN-SRV02,EMP_032,10.20.2.190,10.20.3.33,df,Success,,cron
2026-07-03 22:01:00,LINUX-SRV02,EMP_007,10.20.5.79,10.20.4.211,cat /var/log/auth.log,Success,,cron
2026-07-03 19:58:00,DC02,EMP_012,10.20.2.4,10.20.1.13,ps,Success,,bash
2026-07-03 22:31:00,DC02,EMP_012,10.20.4.30,10.20.1.253,ps,Success,,systemd
2026-07-03 17:36:00,DC01,EMP_034,10.20.5.174,10.20.5.137,pwd,Success,,bash
2026-07-03 16:37:00,WIN-SRV01,EMP_042,10.20.2.8,10.20.2.92,pwd,Success,,systemd
2026-07-03 20:59:00,SQL-FIN01,EMP_015,10.20.3.193,10.20.3.2,pwd,Success,,cron
2026-07-03 18:11:00,SQL-FIN01,EMP_030,10.20.3.175,10.20.4.11,ps,Success,,systemd
2026-07-03 14:16:00,DC02,EMP_005,10.20.5.22,10.20.1.59,top,Success,,systemd
2026-07-03 17:40:00,WIN-SRV02,EMP_037,10.20.1.159,10.20.5.208,top,Success,,systemd
2026-07-03 18:02:00,BACKUP01,EMP_013,10.20.2.208,10.20.1.250,cat /var/log/auth.log,Success,,cron
2026-07-03 11:41:00,LINUX-SRV01,EMP_032,10.20.1.217,10.20.5.86,ps,Success,,cron
2026-07-03 08:48:00,DC02,EMP_006,10.20.5.6,10.20.1.151,pwd,Success,,cron
2026-07-03 06:55:00,WIN-SRV02,EMP_018,10.20.5.62,10.20.5.191,cat /var/log/auth.log,Success,,systemd
2026-07-03 07:58:00,WIN-SRV02,EMP_006,10.20.3.62,10.20.5.30,top,Success,,cron
2026-07-03 20:18:00,WIN-SRV01,EMP_050,10.20.4.128,10.20.3.60,top,Success,,cron
2026-07-03 14:55:00,WIN-SRV02,EMP_017,10.20.3.123,10.20.3.47,cat /var/log/auth.log,Success,,systemd
2026-07-03 05:24:00,LINUX-SRV02,EMP_047,10.20.2.235,10.20.2.196,df,Success,,cron
2026-07-03 16:27:00,BACKUP01,BACKUP_ADMIN,10.20.4.2,10.20.2.3,top,Success,,bash
2026-07-03 11:28:00,DC02,EMP_021,10.20.2.194,10.20.1.29,cat /var/log/auth.log,Success,,cron
2026-07-03 23:47:00,SQL-FIN01,EMP_007,10.20.3.206,10.20.4.58,ls,Success,,bash
2026-07-03 05:06:00,DC02,EMP_005,10.20.2.168,10.20.2.229,cat /var/log/auth.log,Success,,bash
2026-07-03 20:54:00,LINUX-SRV01,EMP_001,10.20.4.205,10.20.5.38,df,Success,,systemd
2026-07-03 04:47:00,WIN-SRV02,EMP_008,10.20.5.4,10.20.5.46,cat /var/log/auth.log,Success,,cron
2026-07-03 17:50:00,BACKUP01,EMP_005,10.20.1.16,10.20.1.150,ls,Success,,bash
2026-07-03 04:25:00,SQL-HR01,EMP_050,10.20.2.19,10.20.1.39,df,Success,,cron
2026-07-03 23:39:00,WIN-SRV02,EMP_004,10.20.4.230,10.20.2.227,ps,Success,,cron
2026-07-03 00:27:00,WIN-SRV01,EMP_001,10.20.1.202,10.20.5.92,ls,Success,,bash
2026-07-03 12:24:00,LINUX-SRV01,EMP_011,10.20.3.62,10.20.1.57,top,Success,,systemd
2026-07-03 17:29:00,SQL-HR01,EMP_022,10.20.3.93,10.20.1.195,pwd,Success,,systemd
2026-07-03 14:51:00,LINUX-SRV01,EMP_015,10.20.3.27,10.20.1.211,ls,Success,,bash
2026-07-03 22:50:00,WIN-SRV02,EMP_029,10.20.1.144,10.20.4.200,ls,Success,,bash
2026-07-03 21:42:00,SQL-HR01,EMP_019,10.20.1.36,10.20.4.233,cat /var/log/auth.log,Success,,systemd
2026-07-03 20:18:00,DC01,EMP_018,10.20.5.182,10.20.3.78,cat /var/log/auth.log,Success,,bash
2026-07-03 13:06:00,LINUX-SRV02,EMP_031,10.20.1.149,10.20.2.94,df,Success,,systemd
2026-07-03 12:42:00,LINUX-SRV03,EMP_019,10.20.5.207,10.20.4.214,df,Success,,cron
2026-07-03 03:42:00,WIN-SRV02,EMP_041,10.20.5.133,10.20.1.170,cat /var/log/auth.log,Success,,cron
2026-07-03 10:10:00,LINUX-SRV02,EMP_014,10.20.3.125,10.20.5.26,df,Success,,bash
2026-07-03 02:44:00,LINUX-SRV03,EMP_038,10.20.4.143,10.20.3.126,cat /var/log/auth.log,Success,,bash
2026-07-03 21:32:00,DC01,EMP_025,10.20.1.19,10.20.1.11,ps,Success,,cron
2026-07-03 12:07:00,LINUX-SRV02,EMP_036,10.20.5.46,10.20.1.138,ls,Success,,systemd
2026-07-03 19:48:00,BACKUP01,EMP_016,10.20.4.150,10.20.2.162,ps,Success,,bash
2026-07-03 14:52:00,BACKUP01,EMP_029,10.20.2.66,10.20.2.29,ps,Success,,systemd
2026-07-03 07:40:00,LINUX-SRV01,EMP_010,10.20.2.187,10.20.3.172,pwd,Success,,systemd
2026-07-03 00:16:00,LINUX-SRV03,EMP_045,10.20.3.129,10.20.4.156,ps,Success,,systemd
2026-07-03 22:33:00,SQL-HR01,EMP_016,10.20.4.51,10.20.3.199,cat /var/log/auth.log,Success,,systemd
2026-07-03 07:58:00,LINUX-SRV03,EMP_010,10.20.1.102,10.20.5.243,pwd,Success,,systemd
2026-07-03 03:20:00,BACKUP01,EMP_050,10.20.4.85,10.20.2.55,pwd,Success,,cron
2026-07-03 09:31:00,LINUX-SRV01,NETWORK_ADMIN,10.20.5.243,10.20.2.247,df,Success,,cron
2026-07-03 04:53:00,WIN-SRV01,EMP_017,10.20.3.211,10.20.1.54,pwd,Success,,bash
2026-07-03 11:07:00,SQL-FIN01,EMP_028,10.20.3.23,10.20.5.224,ls,Success,,systemd
2026-07-03 07:04:00,LINUX-SRV01,EMP_010,10.20.5.43,10.20.4.11,ps,Success,,cron
2026-07-03 23:05:00,SQL-FIN01,EMP_041,10.20.5.153,10.20.1.12,cat /var/log/auth.log,Success,,bash
2026-07-03 15:51:00,LINUX-SRV03,EMP_036,10.20.5.195,10.20.2.66,pwd,Success,,cron
2026-07-03 19:53:00,LINUX-SRV01,EMP_037,10.20.4.52,10.20.5.213,ps,Success,,systemd
2026-07-03 07:38:00,BACKUP01,EMP_029,10.20.2.202,10.20.2.168,pwd,Success,,cron
2026-07-03 04:00:00,LINUX-SRV02,EMP_022,10.20.2.107,10.20.5.174,pwd,Success,,bash
2026-07-03 03:09:00,DC01,NETWORK_ADMIN,10.20.3.59,10.20.1.23,ps,Success,,bash
2026-07-03 19:25:00,BACKUP01,SOC_ANALYST,10.20.1.215,10.20.1.105,top,Success,,bash
2026-07-03 23:49:00,DC01,EMP_048,10.20.3.88,10.20.5.11,df,Success,,cron
2026-07-03 10:14:00,LINUX-SRV02,EMP_031,10.20.4.73,10.20.5.45,ps,Success,,bash
2026-07-03 11:40:00,SQL-HR01,EMP_002,10.20.5.54,10.20.1.158,top,Success,,bash
2026-07-03 01:55:00,LINUX-SRV03,EMP_027,10.20.1.142,10.20.1.186,pwd,Success,,cron
2026-07-03 12:25:00,DC01,EMP_038,10.20.5.91,10.20.5.158,ls,Success,,bash
2026-07-03 02:33:00,SQL-FIN01,EMP_044,10.20.4.144,10.20.1.246,ps,Success,,bash
2026-07-03 11:33:00,SQL-FIN01,EMP_039,10.20.2.58,10.20.5.25,pwd,Success,,systemd
2026-07-03 23:17:00,DC01,EMP_049,10.20.5.69,10.20.1.29,ps,Success,,cron
2026-07-03 17:09:00,BACKUP01,EMP_036,10.20.4.230,10.20.2.176,ps,Success,,systemd
2026-07-03 12:09:00,SQL-FIN01,EMP_035,10.20.1.57,10.20.4.99,pwd,Success,,systemd
2026-07-03 19:10:00,DC01,EMP_012,10.20.2.76,10.20.3.139,ps,Success,,systemd
2026-07-03 04:28:00,LINUX-SRV02,NETWORK_ADMIN,10.20.5.233,10.20.5.34,ls,Success,,bash
2026-07-03 05:08:00,LINUX-SRV02,EMP_044,10.20.4.216,10.20.5.241,top,Success,,cron
2026-07-03 00:21:00,LINUX-SRV02,EMP_046,10.20.2.217,10.20.4.170,ls,Success,,bash
2026-07-03 07:26:00,LINUX-SRV03,EMP_021,10.20.3.252,10.20.5.75,ls,Success,,systemd
2026-07-03 20:07:00,LINUX-SRV02,EMP_038,10.20.3.128,10.20.1.152,pwd,Success,,cron
2026-07-03 12:46:00,LINUX-SRV01,EMP_026,10.20.4.71,10.20.5.210,pwd,Success,,bash
2026-07-03 16:49:00,BACKUP01,EMP_044,10.20.4.25,10.20.2.96,ps,Success,,cron
2026-07-03 13:55:00,LINUX-SRV02,EMP_012,10.20.5.50,10.20.2.148,top,Success,,bash
2026-07-03 03:06:00,SQL-FIN01,EMP_005,10.20.5.109,10.20.4.240,cat /var/log/auth.log,Success,,cron
2026-07-03 20:39:00,LINUX-SRV01,EMP_034,10.20.5.80,10.20.5.218,top,Success,,cron
2026-07-03 14:44:00,DC02,EMP_005,10.20.1.210,10.20.3.6,top,Success,,bash
2026-07-03 20:55:00,LINUX-SRV03,EMP_046,10.20.2.253,10.20.4.246,ps,Success,,bash
2026-07-03 13:22:00,SQL-FIN01,EMP_035,10.20.2.217,10.20.3.91,cat /var/log/auth.log,Success,,bash
2026-07-03 00:18:00,WIN-SRV02,EMP_003,10.20.4.12,10.20.2.203,ls,Success,,cron
2026-07-03 09:38:00,LINUX-SRV02,EMP_037,10.20.4.78,10.20.3.67,pwd,Success,,bash
2026-07-03 11:09:00,DC02,BACKUP_ADMIN,10.20.3.48,10.20.3.111,ps,Success,,cron
2026-07-03 18:46:00,WIN-SRV02,EMP_004,10.20.3.4,10.20.3.61,ps,Success,,bash
2026-07-03 02:21:00,LINUX-SRV03,EMP_031,10.20.3.102,10.20.5.186,df,Success,,bash
2026-07-03 00:22:00,WIN-SRV02,EMP_007,10.20.4.164,10.20.3.208,df,Success,,systemd
2026-07-03 03:38:00,DC02,EMP_016,10.20.2.78,10.20.4.204,cat /var/log/auth.log,Success,,systemd
2026-07-03 03:28:00,DC01,EMP_004,10.20.5.144,10.20.1.60,top,Success,,cron
2026-07-03 07:25:00,LINUX-SRV03,EMP_017,10.20.1.137,10.20.1.211,pwd,Success,,systemd
2026-07-03 03:49:00,SQL-HR01,EMP_019,10.20.1.230,10.20.4.157,top,Success,,systemd
2026-07-03 12:18:00,DC01,EMP_032,10.20.4.146,10.20.1.214,cat /var/log/auth.log,Success,,bash
2026-07-03 03:34:00,WIN-SRV01,EMP_003,10.20.3.131,10.20.2.75,pwd,Success,,bash
2026-07-03 17:20:00,LINUX-SRV03,EMP_037,10.20.4.201,10.20.5.105,ls,Success,,cron
2026-07-03 10:59:00,LINUX-SRV03,EMP_042,10.20.3.66,10.20.3.240,df,Success,,systemd
2026-07-03 17:19:00,LINUX-SRV02,EMP_009,10.20.2.111,10.20.2.245,pwd,Success,,systemd
2026-07-03 15:55:00,BACKUP01,EMP_028,10.20.2.115,10.20.5.12,cat /var/log/auth.log,Success,,systemd
2026-07-03 02:28:00,WIN-SRV01,EMP_017,10.20.2.30,10.20.4.151,cat /var/log/auth.log,Success,,systemd
2026-07-03 14:39:00,LINUX-SRV03,EMP_048,10.20.2.208,10.20.5.62,cat /var/log/auth.log,Success,,systemd
2026-07-03 06:59:00,SQL-FIN01,EMP_041,10.20.5.219,10.20.1.88,ls,Success,,systemd
2026-07-03 02:16:00,WIN-SRV02,EMP_015,10.20.3.190,10.20.1.37,ls,Success,,systemd
2026-07-03 10:10:00,SQL-FIN01,EMP_029,10.20.2.153,10.20.3.47,top,Success,,systemd
2026-07-03 21:32:00,SQL-FIN01,SOC_ANALYST,10.20.2.186,10.20.2.22,ps,Success,,bash
2026-07-03 17:08:00,LINUX-SRV01,EMP_014,10.20.5.226,10.20.1.115,pwd,Success,,systemd
2026-07-03 22:39:00,SQL-HR01,EMP_042,10.20.1.22,10.20.2.51,pwd,Success,,systemd
2026-07-03 09:02:00,BACKUP01,EMP_018,10.20.4.164,10.20.3.11,ls,Success,,systemd
2026-07-03 06:21:00,LINUX-SRV02,EMP_034,10.20.5.137,10.20.1.179,df,Success,,systemd
2026-07-03 01:11:00,LINUX-SRV02,EMP_040,10.20.3.217,10.20.2.223,ps,Success,,bash
2026-07-03 12:23:00,DC01,EMP_047,10.20.3.4,10.20.1.234,cat /var/log/auth.log,Success,,bash
2026-07-03 05:19:00,SQL-FIN01,EMP_009,10.20.2.251,10.20.2.204,cat /var/log/auth.log,Success,,bash
2026-07-03 02:36:00,BACKUP01,EMP_002,10.20.2.152,10.20.5.228,df,Success,,bash
2026-07-03 04:52:00,DC02,EMP_040,10.20.5.177,10.20.2.10,ls,Success,,systemd
2026-07-03 00:49:00,DC02,EMP_022,10.20.3.248,10.20.4.158,ls,Success,,cron
2026-07-03 23:59:00,SQL-HR01,EMP_029,10.20.5.163,10.20.3.97,pwd,Success,,systemd
2026-07-03 07:20:00,LINUX-SRV03,EMP_005,10.20.2.27,10.20.4.204,df,Success,,bash
2026-07-03 00:28:00,DC02,EMP_035,10.20.1.98,10.20.2.25,ps,Success,,bash
2026-07-03 00:34:00,LINUX-SRV01,EMP_047,10.20.2.117,10.20.1.209,pwd,Success,,systemd
2026-07-03 14:55:00,LINUX-SRV03,EMP_049,10.20.3.63,10.20.5.71,top,Success,,bash
2026-07-03 14:44:00,SQL-HR01,EMP_028,10.20.2.192,10.20.1.66,ls,Success,,bash
2026-07-03 06:01:00,SQL-FIN01,EMP_049,10.20.5.5,10.20.2.64,ls,Success,,cron
2026-07-03 13:02:00,BACKUP01,EMP_030,10.20.3.12,10.20.1.226,df,Success,,systemd
2026-07-03 08:10:00,WIN-SRV01,EMP_011,10.20.5.231,10.20.3.27,ps,Success,,cron
2026-07-03 22:07:00,DC02,EMP_046,10.20.1.189,10.20.1.67,pwd,Success,,bash
2026-07-03 23:29:00,LINUX-SRV03,EMP_012,10.20.2.211,10.20.5.253,df,Success,,bash
2026-07-03 18:54:00,LINUX-SRV03,EMP_039,10.20.4.246,10.20.3.181,pwd,Success,,systemd
2026-07-03 05:05:00,SQL-FIN01,EMP_034,10.20.2.72,10.20.3.169,df,Success,,systemd
2026-07-03 20:28:00,DC02,EMP_013,10.20.4.121,10.20.1.81,ps,Success,,systemd
2026-07-03 02:07:00,LINUX-SRV01,EMP_008,10.20.1.134,10.20.1.197,cat /var/log/auth.log,Success,,bash
2026-07-03 14:39:00,DC01,EMP_021,10.20.2.23,10.20.3.47,top,Success,,bash
2026-07-03 07:43:00,DC02,EMP_037,10.20.2.218,10.20.3.35,ps,Success,,systemd
2026-07-03 02:46:00,DC01,EMP_026,10.20.1.169,10.20.2.147,ps,Success,,cron
2026-07-03 23:39:00,SQL-FIN01,EMP_040,10.20.4.34,10.20.4.115,ls,Success,,systemd
